ve_protein	pa_protein	ve_gene	ve_log2FC	pa_gene	pa_log2FC	response_class	ve_symbol	ve_product	pa_symbol	pa_product	KO	KO_definition	functional_category
WP_209387590.1	WP_020450026.1	gene-ACSAL1_RS15810	4.075270744142511	gene-ACZ0AN_RS01645	-2.679636350223789	opposite		lantibiotic immunity ABC transporter MutG family permease subunit		lantibiotic immunity ABC transporter MutG family permease subunit	K20492	lantibiotic transport system permease protein	transport
WP_209387869.1	WP_463315619.1	gene-ACSAL1_RS01790	-1.3874090105756127	gene-ACZ0AN_RS02070	-1.7290186017611453	conserved_down	srfAB	surfactin non-ribosomal peptide synthetase SrfAB	licB	lichenysin non-ribosomal peptide synthetase LicB	K15655	surfactin/lichenysin synthetase B	unclassified
WP_003153380.1	WP_023857487.1	gene-ACSAL1_RS10865	2.402908299771456	gene-ACZ0AN_RS12345	1.2553401257702768	conserved_up		DUF3907 family protein		YpuI family protein			unclassified
WP_003153791.1	WP_025811299.1	gene-ACSAL1_RS09740	2.4027548600786863	gene-ACZ0AN_RS11220	-2.996669150830744	opposite		FMN-dependent NADH-azoreductase		FMN-dependent NADH-azoreductase	K01118	FMN-dependent NADH-azoreductase [EC:1.7.1.17]	unclassified
WP_003153848.1	WP_023857512.1	gene-ACSAL1_RS09535	-1.6012744725846353	gene-ACZ0AN_RS10590	2.056815292975994	opposite		excisionase family DNA-binding protein		excisionase family DNA-binding protein			unclassified
WP_007408704.1	WP_197407115.1	gene-ACSAL1_RS14885	-1.9611705880142165	gene-ACZ0AN_RS17020	-1.448942886856874	conserved_down		leucyl aminopeptidase		leucyl aminopeptidase	K01255	leucyl aminopeptidase [EC:3.4.11.1]	unclassified
WP_012117522.1	WP_020451335.1	gene-ACSAL1_RS07940	1.46329600320265	gene-ACZ0AN_RS08650	-5.1459412443498325	opposite	cysP	sulfate permease		inorganic phosphate transporter	K16331	sulfate permease	transport
WP_014305189.1	WP_059230589.1	gene-ACSAL1_RS09710	6.246388519655356	gene-ACZ0AN_RS10995	3.5988982712916973	conserved_up		N-acetyltransferase		GNAT family protein			unclassified
WP_209387760.1	WP_023856876.1	gene-ACSAL1_RS18725	-3.227630184226192	gene-ACZ0AN_RS21040	-1.037364928130837	conserved_down	fba	class II fructose-1%2C6-bisphosphate aldolase	fba	class II fructose-1%2C6-bisphosphate aldolase	K03339	6-phospho-5-dehydro-2-deoxy-D-gluconate aldolase [EC:4.1.2.29]	unclassified
WP_209387760.1	WP_023856876.1	gene-ACSAL1_RS18725	-3.227630184226192	gene-ACZ0AN_RS21040	-1.037364928130837	conserved_down	fba	class II fructose-1%2C6-bisphosphate aldolase	fba	class II fructose-1%2C6-bisphosphate aldolase	K01624	fructose-bisphosphate aldolase, class II [EC:4.1.2.13]	unclassified
WP_209388293.1	WP_095292208.1	gene-ACSAL1_RS09315	-1.26776836309052	gene-ACZ0AN_RS17975	-3.3996738742288177	conserved_down		alpha/beta hydrolase		alpha/beta fold hydrolase			glycine_betaine_choline
WP_003156263.1	WP_043926750.1	gene-ACSAL1_RS02225	-1.3687242802288264	gene-ACZ0AN_RS02635	-1.0122595676090618	conserved_down	lrpC	transcriptional regulator LrpC		Lrp/AsnC family transcriptional regulator	K03719	Lrp/AsnC family transcriptional regulator, leucine-responsive regulatory protein	regulation
WP_003156508.1	WP_003178377.1	gene-ACSAL1_RS00850	3.2420921622102323	gene-ACZ0AN_RS00860	-1.4792014068465975	opposite	infA	translation initiation factor IF-1	infA	translation initiation factor IF-1	K02518	translation initiation factor IF-1	unclassified
WP_003218330.1	WP_003178187.1	gene-ACSAL1_RS00285	1.6097278060988185	gene-ACZ0AN_RS00300	1.1837617911546012	conserved_up	veg	biofilm formation stimulator Veg	veg	biofilm formation stimulator Veg			biofilm_cell_envelope
WP_004393130.1	WP_463315621.1	gene-ACSAL1_RS19005	-2.044025085325879	gene-ACZ0AN_RS02155	-1.278056620589572	conserved_down		ornithine--oxo-acid transaminase		ornithine--oxo-acid transaminase	K00819	ornithine--oxo-acid transaminase [EC:2.6.1.13]	unclassified
WP_007613932.1	WP_025810730.1	gene-ACSAL1_RS16145	-3.1654835611560204	gene-ACZ0AN_RS18300	-6.504156675798009	conserved_down		YveK family protein		YveK family protein	K19420	protein tyrosine kinase modulator	unclassified
WP_007614174.1	WP_023857158.1	gene-ACSAL1_RS16870	3.820635373010996	gene-ACZ0AN_RS19035	2.615495576218596	conserved_up		CapA family protein		CapA family protein	K07282	gamma-polyglutamate biosynthesis protein CapA	transport
WP_011996172.1	WP_003178189.1	gene-ACSAL1_RS00290	-1.093957039424568	gene-ACZ0AN_RS00305	2.127714824064673	opposite		small%2C acid-soluble spore protein%2C alpha/beta type		small%2C acid-soluble spore protein%2C alpha/beta type	K06423	small acid-soluble spore protein F	glycine_betaine_choline
WP_017419100.1	WP_197407056.1	gene-ACSAL1_RS03920	-2.443915917986018	gene-ACZ0AN_RS21560	-1.3122160456460548	conserved_down	nagE	N-acetylglucosamine-specific PTS transporter subunit IIBC	nagE	N-acetylglucosamine-specific PTS transporter subunit IIBC	K02804	N-acetylglucosamine PTS system EIICBA or EIICB component [EC:2.7.1.193]	unclassified
WP_095060687.1	WP_463315716.1	gene-ACSAL1_RS09840	-2.098432220825613	gene-ACZ0AN_RS11320	2.124236480134237	opposite		superoxide dismutase family protein		superoxide dismutase family protein	K04565	superoxide dismutase, Cu-Zn family [EC:1.15.1.1]	oxidative_stress
WP_101287828.1	WP_025811224.1	gene-ACSAL1_RS10600	-1.832417523791708	gene-ACZ0AN_RS12040	1.234408777290284	opposite		phosphoribosylanthranilate isomerase		phosphoribosylanthranilate isomerase			unclassified
WP_209387766.1	WP_079289246.1	gene-ACSAL1_RS18790	-3.256030382478224	gene-ACZ0AN_RS21110	-1.4209804359467644	conserved_down	htpG	molecular chaperone HtpG	htpG	molecular chaperone HtpG	K04079	molecular chaperone HtpG	unclassified
WP_209388323.1	WP_023856293.1	gene-ACSAL1_RS04295	1.4951395833675063	gene-ACZ0AN_RS17895	4.944402784968511	conserved_up		MFS transporter		MFS transporter			transport
WP_003150818.1	WP_020453462.1	gene-ACSAL1_RS18360	-1.899980466724842	gene-ACZ0AN_RS20610	3.092006824696252	opposite		YitT family protein		YitT family protein			unclassified
WP_007612347.1	WP_023855928.1	gene-ACSAL1_RS11010	1.1436001097257371	gene-ACZ0AN_RS12505	2.3989979848059573	conserved_up	xerD	site-specific tyrosine recombinase XerD	xerD	site-specific tyrosine recombinase XerD	K04763	integrase/recombinase XerD	unclassified
WP_012117061.1	WP_023856657.1	gene-ACSAL1_RS03870	-1.4975874896517312	gene-ACZ0AN_RS06500	1.751423180960942	opposite		tripartite tricarboxylate transporter substrate binding protein		tripartite tricarboxylate transporter substrate binding protein	K07795	putative tricarboxylic transport membrane protein	unclassified
WP_014417719.1	WP_145685923.1	gene-ACSAL1_RS07775	1.0100593211871682	gene-ACZ0AN_RS08460	-1.7440772675643292	opposite	murG	undecaprenyldiphospho-muramoylpentapeptide beta-N-acetylglucosaminyltransferase	murG	undecaprenyldiphospho-muramoylpentapeptide beta-N-acetylglucosaminyltransferase	K02563	UDP-N-acetylglucosamine--N-acetylmuramyl-(pentapeptide) pyrophosphoryl-undecaprenol N-acetylglucosamine transferase [EC:2.4.1.227]	glycine_betaine_choline
WP_014417735.1	WP_154059137.1	gene-ACSAL1_RS07960	1.0682982596174395	gene-ACZ0AN_RS08670	-2.554782534531133	opposite		sirohydrochlorin chelatase		sirohydrochlorin chelatase	K03795	sirohydrochlorin cobaltochelatase [EC:4.99.1.3]	unclassified
WP_014417735.1	WP_154059137.1	gene-ACSAL1_RS07960	1.0682982596174395	gene-ACZ0AN_RS08670	-2.554782534531133	opposite		sirohydrochlorin chelatase		sirohydrochlorin chelatase	K03794	sirohydrochlorin ferrochelatase [EC:4.99.1.4]	unclassified
WP_094296495.1	WP_035337765.1	gene-ACSAL1_RS04245	-1.96119704155616	gene-ACZ0AN_RS18565	-2.110650665514868	conserved_down		MFS transporter		MFS transporter			transport
WP_160183220.1	WP_023857026.1	gene-ACSAL1_RS17925	2.8839565205323328	gene-ACZ0AN_RS19925	-1.7715700718954217	opposite		YwdI family protein		YwdI family protein			unclassified
WP_209387827.1	WP_020450112.1	gene-ACSAL1_RS01035	1.839758709499272	gene-ACZ0AN_RS02100	-3.146216833642523	opposite		alpha/beta hydrolase		alpha/beta hydrolase			glycine_betaine_choline
WP_209387938.1	WP_249726772.1	gene-ACSAL1_RS02980	-3.882128307582627	gene-ACZ0AN_RS19085	1.2669642413455129	opposite		class I SAM-dependent methyltransferase		class I SAM-dependent methyltransferase			unclassified
WP_003153733.1	WP_103749529.1	gene-ACSAL1_RS09900	3.0734462598200563	gene-ACZ0AN_RS14180	2.4121072601339217	conserved_up		tautomerase family protein		tautomerase family protein			unclassified
WP_003156467.1	WP_020449860.1	gene-ACSAL1_RS00740	-1.0067355596969187	gene-ACZ0AN_RS00750	-1.2166084671752428	conserved_down	rplW	50S ribosomal protein L23	rplW	50S ribosomal protein L23	K02892	large subunit ribosomal protein L23	unclassified
WP_004264691.1	WP_023855980.1	gene-ACSAL1_RS00280	3.630879790644214	gene-ACZ0AN_RS00295	2.1295973646964907	conserved_up	yabG	sporulation peptidase YabG	yabG	sporulation peptidase YabG	K06436	spore coat assemly protein	unclassified
WP_007613018.1	WP_145645883.1	gene-ACSAL1_RS13215	1.95752203293045	gene-ACZ0AN_RS15300	2.429749322137207	conserved_up		DUF1294 domain-containing protein		DUF1294 domain-containing protein			unclassified
WP_094031586.1	WP_020450573.1	gene-ACSAL1_RS04045	2.11865860217245	gene-ACZ0AN_RS04340	3.79963517696676	conserved_up		YfkD famly protein		YfkD famly protein			unclassified
WP_209387319.1	WP_463315702.1	gene-ACSAL1_RS09495	-6.796985221757411	gene-ACZ0AN_RS10645	-7.180965380102754	conserved_down		non-ribosomal peptide synthetase		amino acid adenylation domain-containing protein	K15665	plipastatin/fengycin lipopeptide synthetase B	unclassified
WP_209388013.1	WP_023855891.1	gene-ACSAL1_RS04145	-13.324400098800346	gene-ACZ0AN_RS04470	3.461212273905089	opposite	acoB	acetoin:2%2C6-dichlorophenolindophenol oxidoreductase subunit beta		alpha-ketoacid dehydrogenase subunit beta	K21417	acetoin:2,6-dichlorophenolindophenol oxidoreductase subunit beta [EC:1.1.1.-]	glycine_betaine_choline;oxidative_stress
WP_209388057.1	WP_463315656.1	gene-ACSAL1_RS04995	-1.5539544197770336	gene-ACZ0AN_RS05460	-2.870280723913922	conserved_down	bmrC	multidrug ABC transporter ATP-binding protein BmrC	bmrC	ABC transporter ATP-binding protein	K18889	ATP-binding cassette, subfamily B, multidrug efflux pump	transport
WP_003155070.1	WP_003180573.1	gene-ACSAL1_RS05700	-2.72449463230394	gene-ACZ0AN_RS06350	1.6545442789480669	opposite		YjzC family protein		YjzC family protein			unclassified
WP_007613029.1	WP_020452538.1	gene-ACSAL1_RS13260	-1.9249125469361088	gene-ACZ0AN_RS15355	-1.497168154273244	conserved_down	thrS	threonine--tRNA ligase	thrS	threonine--tRNA ligase	K01868	threonyl-tRNA synthetase [EC:6.1.1.3]	unclassified
WP_012117426.1	WP_003181243.1	gene-ACSAL1_RS07055	-2.14063676657998	gene-ACZ0AN_RS07750	1.509253740262695	opposite	glcT	glucose PTS transporter transcription antiterminator GlcT	glcT	glucose PTS transporter transcription antiterminator GlcT	K03480	transcriptional antiterminator	unclassified
WP_012117512.1	WP_048350284.1	gene-ACSAL1_RS07865	-1.4932065641458314	gene-ACZ0AN_RS08570	-2.1280857385868144	conserved_down	ileS	isoleucine--tRNA ligase	ileS	isoleucine--tRNA ligase	K01870	isoleucyl-tRNA synthetase [EC:6.1.1.5]	unclassified
WP_015418422.1	WP_103749414.1	gene-ACSAL1_RS17435	-5.004627658044479	gene-ACZ0AN_RS19640	-2.127138649156496	conserved_down	racA	chromosome-anchoring protein RacA	racA	chromosome-anchoring protein RacA	K11686	chromosome-anchoring protein RacA	unclassified
WP_017417889.1	WP_026579579.1	gene-ACSAL1_RS09290	-1.6808120499434709	gene-ACZ0AN_RS10900	1.6449506815226274	opposite		DUF4166 domain-containing protein		DUF4166 domain-containing protein			unclassified
WP_029973761.1	WP_039073309.1	gene-ACSAL1_RS03235	-1.0072021226718155	gene-ACZ0AN_RS03365	-3.1114435340054176	conserved_down		SPFH domain-containing protein		SPFH domain-containing protein			unclassified
WP_044802245.1	WP_039072769.1	gene-ACSAL1_RS09570	-2.128552910239919	gene-ACZ0AN_RS10740	1.3638597986156256	opposite	gltD	glutamate synthase small subunit	gltD	glutamate synthase small subunit	K00266	glutamate synthase (NADPH) small chain [EC:1.4.1.13]	transport
WP_003156488.1	WP_003178353.1	gene-ACSAL1_RS00795	-1.1374279288119666	gene-ACZ0AN_RS00805	-1.2935160136862636	conserved_down	rpsN	30S ribosomal protein S14	rpsN	30S ribosomal protein S14	K02954	small subunit ribosomal protein S14	unclassified
WP_007407552.1	WP_095291488.1	gene-ACSAL1_RS17070	-1.8588800849433795	gene-ACZ0AN_RS19135	-2.8540330460219736	conserved_down	tkmA	protein-tyrosine kinase activator TkmA		YveK family protein	K19420	protein tyrosine kinase modulator	unclassified
WP_007408154.1	WP_020452464.1	gene-ACSAL1_RS12875	1.0920183915140562	gene-ACZ0AN_RS14945	1.1520684186899444	conserved_up		cytochrome c biogenesis protein		cytochrome c biogenesis protein	K02497	HemX protein	unclassified
WP_007611962.1	WP_224067368.1	gene-ACSAL1_RS09800	-3.2554576290207105	gene-ACZ0AN_RS11280	-1.8771217070356776	conserved_down		superoxide dismutase		superoxide dismutase	K04564	superoxide dismutase, Fe-Mn family [EC:1.15.1.1]	oxidative_stress
WP_014416787.1	WP_020452586.1	gene-ACSAL1_RS01185	3.00931132988949	gene-ACZ0AN_RS15610	-1.3555069013213925	opposite		MarR family winged helix-turn-helix transcriptional regulator		MarR family winged helix-turn-helix transcriptional regulator			regulation
WP_014417058.1	WP_105981098.1	gene-ACSAL1_RS03035	3.1207073615374443	gene-ACZ0AN_RS14035	1.3332180577009678	conserved_up		FadR/GntR family transcriptional regulator		FadR/GntR family transcriptional regulator			regulation
WP_017417653.1	WP_146873438.1	gene-ACSAL1_RS06950	-1.4277974193696534	gene-ACZ0AN_RS07605	-2.178227870588532	conserved_down	clpE	ATP-dependent protease ATP-binding subunit ClpE		ATP-dependent Clp protease ATP-binding subunit	K03697	ATP-dependent Clp protease ATP-binding subunit ClpE	unclassified
WP_017418319.1	WP_105980089.1	gene-ACSAL1_RS13155	-2.0459954312212147	gene-ACZ0AN_RS15245	-2.10050694959517	conserved_down	arfA	arabinosylfuranosidase ArfA	arfA	arabinosylfuranosidase ArfA	K01209	alpha-L-arabinofuranosidase [EC:3.2.1.55]	unclassified
WP_017419163.1	WP_075213253.1	gene-ACSAL1_RS03060	1.0188873581035778	gene-ACZ0AN_RS09500	1.902885976330414	conserved_up		APC family permease		APC family permease			transport
WP_020955795.1	WP_145645558.1	gene-ACSAL1_RS07910	-4.620415470760799	gene-ACZ0AN_RS08615	1.5941446832674218	opposite	carB	carbamoyl-phosphate synthase (glutamine-hydrolyzing) large subunit	carB	carbamoyl-phosphate synthase large subunit	K01955	carbamoyl-phosphate synthase large subunit [EC:6.3.5.5]	unclassified
WP_021493417.1	WP_020451596.1	gene-ACSAL1_RS09125	1.833529614785592	gene-ACZ0AN_RS10075	-1.405945687121161	opposite	sirA	sporulation inhibitor of replication protein SirA	sirA	sporulation inhibitor of replication protein SirA			unclassified
WP_022552891.1	WP_020452405.1	gene-ACSAL1_RS12580	-1.2759140680311605	gene-ACZ0AN_RS14610	1.287618134624874	opposite		tRNA threonylcarbamoyladenosine dehydratase		tRNA threonylcarbamoyladenosine dehydratase	K22132	tRNA threonylcarbamoyladenosine dehydratase	unclassified
WP_022553314.1	WP_023855720.1	gene-ACSAL1_RS08780	-1.4905969501394731	gene-ACZ0AN_RS10865	-1.0408375927806186	conserved_down	aprX	serine protease AprX		S8 family peptidase	K17734	serine protease AprX [EC:3.4.21.-]	unclassified
WP_025649327.1	WP_020453049.1	gene-ACSAL1_RS16305	-3.0163865821744773	gene-ACZ0AN_RS18405	1.074716264125129	opposite		SulP family inorganic anion transporter		SulP family inorganic anion transporter	K03321	sulfate permease, SulP family	transport
WP_025649477.1	WP_035338811.1	gene-ACSAL1_RS07890	-1.7906085037229265	gene-ACZ0AN_RS08595	2.5563710273285105	opposite	pyrP	uracil permease PyrP	pyrP	uracil permease PyrP	K02824	uracil permease	transport
WP_209387334.1	WP_023855721.1	gene-ACSAL1_RS09665	-1.625821319038704	gene-ACZ0AN_RS10860	2.046212711220096	opposite	csaA	chaperone CsaA	csaA	chaperone CsaA	K06878	tRNA-binding protein	unclassified
WP_209387365.1	WP_020452730.1	gene-ACSAL1_RS19490	-4.956804417139788	gene-ACZ0AN_RS16510	1.3086611866477478	opposite		HNH endonuclease		HNH endonuclease signature motif containing protein			unclassified
WP_209387446.1	WP_145645246.1	gene-ACSAL1_RS12160	2.890957105996548	gene-ACZ0AN_RS13845	1.1609876763693523	conserved_up		DNA internalization-related competence protein ComEC/Rec2		DNA internalization-related competence protein ComEC/Rec2	K02238	competence protein ComEC	unclassified
WP_209387986.1	WP_095292924.1	gene-ACSAL1_RS03745	4.098116878297063	gene-ACZ0AN_RS03970	-3.5873833151550363	opposite	yfmT	benzaldehyde dehydrogenase	yfmT	benzaldehyde dehydrogenase			unclassified
WP_209388060.1	WP_020450901.1	gene-ACSAL1_RS05060	1.8690377668563247	gene-ACZ0AN_RS06210	-5.611823325934181	opposite		lysine N(6)-hydroxylase/L-ornithine N(5)-oxygenase family protein		lysine N(6)-hydroxylase/L-ornithine N(5)-oxygenase family protein	K27501	putrescine/cadaverine/1,3-diaminopropane N-hydroxylase [EC:1.14.13.252 1.14.13.-]	unclassified
WP_003151223.1	WP_023857117.1	gene-ACSAL1_RS17175	-1.7176819120232634	gene-ACZ0AN_RS19320	6.5591302305110375	opposite		ammonium transporter		ammonium transporter	K03320	ammonium transporter, Amt family	unclassified
WP_003151340.1	WP_003185831.1	gene-ACSAL1_RS16875	4.035579409374109	gene-ACZ0AN_RS19040	2.6565147089535497	conserved_up	pgsC	poly-gamma-glutamate biosynthesis protein PgsC	pgsC	poly-gamma-glutamate biosynthesis protein PgsC	K22116	gamma-polyglutamate biosynthesis protein CapC	poly_gamma_glutamate;transport
WP_003151456.1	WP_249726789.1	gene-ACSAL1_RS16445	1.0939883486448103	gene-ACZ0AN_RS18555	-1.348302108016593	opposite	hprK	HPr(Ser) kinase/phosphatase	hprK	HPr(Ser) kinase/phosphatase	K06023	HPr kinase/phosphorylase [EC:2.7.11.- 2.7.4.-]	unclassified
WP_003151607.1	WP_020453006.1	gene-ACSAL1_RS15955	2.6781740488127013	gene-ACZ0AN_RS18160	1.7078587155075085	conserved_up	cggR	gapA transcriptional regulator CggR		sugar-binding transcriptional regulator	K05311	central glycolytic genes regulator	regulation
WP_007408966.1	WP_020450525.1	gene-ACSAL1_RS03815	3.199668833549508	gene-ACZ0AN_RS04095	7.526635975934568	conserved_up		anion permease		anion permease	K03319	divalent anion:Na+ symporter, DASS family	sodium_homeostasis;transport
WP_007410408.1	WP_023855909.1	gene-ACSAL1_RS00840	2.8964756770013387	gene-ACZ0AN_RS00850	-1.0828272311109175	opposite	map	type I methionyl aminopeptidase	map	type I methionyl aminopeptidase	K01265	methionyl aminopeptidase [EC:3.4.11.18]	unclassified
WP_014417276.1	WP_020450687.1	gene-ACSAL1_RS04725	5.305157079100318	gene-ACZ0AN_RS05085	-2.761024197688778	opposite		L-cystine transporter		L-cystine transporter	K06956	uncharacterized protein	unclassified
WP_015388236.1	WP_020451395.1	gene-ACSAL1_RS08285	4.313426083885517	gene-ACZ0AN_RS08985	3.0315102328406582	conserved_up		MotE family protein		MotE family protein			unclassified
WP_021493878.1	WP_103750387.1	gene-ACSAL1_RS03955	2.02942522569696	gene-ACZ0AN_RS04195	1.6409532471633237	conserved_up	treP	PTS system trehalose-specific EIIBC component	treP	PTS system trehalose-specific EIIBC component	K02819	trehalose PTS system EIIBC or EIIBCA component [EC:2.7.1.201]	unclassified
